8.847862630666109571e-04,4.405657342070394035e-03,-7.947462478117091680e-03,-2.975551895240105896e-03,-8.870856920675647362e-04,3.136042000472781012e-03,-2.020739000548154533e-03,9.146073345322695413e-05,1.081030634207521103e-03,1.490694539228833767e-04
-1.964387378028839733e-03,9.142283337787594083e-03,-1.968280069230797513e-03,-1.367270234250164262e-03,-4.785045758640302412e-03,-2.548687956460815064e-03,-2.125229164270935089e-04,-5.632847123894696223e-04,9.667466004218082908e-04,2.769540734482945298e-04
1.191080795141924025e-04,8.187053633265436309e-03,-7.827827999455866034e-03,-2.620350870024111805e-03,-1.105266741955678467e-03,2.926748584496531753e-03,-2.733749606625065446e-03,-9.647387732998342468e-04,1.507431801961001778e-03,-7.989840991190159253e-04
2.440136884951873584e-04,6.427009772348876715e-03,-7.831561364139334042e-03,-3.367935489214727608e-03,-1.424225558416248889e-03,2.330122145728979674e-03,-2.732241332973742165e-03,-7.693088417451003939e-04,1.376027133565219367e-03,-5.567722086963247359e-04
-3.352069908468270474e-05,3.676768796972768559e-03,-9.092922041865087596e-03,-3.034531385330331912e-03,-2.556586793959494085e-03,2.330148292611554546e-03,-1.138548268460075645e-03,6.408764171590556388e-04,5.286780873807007475e-04,-8.575980745744274684e-04
2.019159451104758987e-03,3.087940821947471846e-03,-8.309169283141881399e-03,-3.947307748525184269e-03,-1.843911024587100746e-03,-1.081372728108170910e-03,-5.845336602191355830e-04,-6.923918255871804256e-04,-7.913062110303618619e-05,-1.210517770473387494e-04
2.633376895395757745e-03,4.592905531747589962e-03,-7.964726294085918909e-03,-3.478118920611616548e-03,-1.565376719053467210e-03,-8.819200411294274592e-04,-1.756484828478520810e-03,-2.208807960479998184e-03,3.084868385670318540e-04,2.939043031516104873e-05
-2.333022869613049673e-03,-6.374865047883750959e-04,-1.492723681327864840e-03,-1.181824732087238643e-02,5.859884531025925155e-04,-3.825238470512802667e-03,-1.520024358455747968e-03,7.936599437498833079e-04,2.657628678870486939e-04,1.118299779804310867e-03
-3.823700103162439284e-03,-3.639356719125031391e-04,-1.626267796255906730e-03,-1.261404325803685937e-02,5.474556300103808554e-04,-4.622857190765619628e-03,-1.662197719712045843e-03,1.617325321138778950e-03,-8.196769688779284384e-05,1.090899079063320769e-03
-8.877752529776340024e-03,1.443374164347912322e-03,-8.888361092034280375e-03,6.194514590862352892e-03,1.493114292529842393e-04,5.975382773900461512e-04,4.224008100190545655e-04,4.360518442406872226e-05,1.841092096686459251e-04,-6.218890136922351796e-05
-5.711705773839908899e-03,6.840386942782327416e-03,-8.034294915939678254e-04,6.779372844907140434e-03,6.954323220280345282e-03,-5.897043188210643501e-03,1.300887662394415714e-03,-4.934145278237715227e-04,-1.403875247285217001e-03,2.954661427251006520e-04
5.274932963532793367e-02,1.191170478757207739e-02,-2.243344643214323364e-02,2.280327054258886321e-02,9.644501814334020123e-03,1.716787722428445842e-03,3.347789164961737299e-03,-5.065861835445727200e-04,-3.195296933778589421e-03,-1.066608206380604342e-04
3.046974554012758124e-04,6.059377876789319439e-03,-9.112026468560444417e-03,-3.302266088153534267e-03,-1.531726284241662073e-03,1.954347604880653320e-03,-2.450717687844292201e-03,-9.075138307351358295e-04,1.033217708870326273e-03,-4.729968072049805334e-04
-1.807648292094772915e-02,-1.475929132119682772e-03,4.632834753111311765e-03,-1.218230121924321818e-03,-9.533162389318080784e-03,3.953853317561113918e-03,1.057173889880545672e-04,8.511708382202148610e-04,-1.363250098304034930e-03,-2.337766229424186428e-04
-2.257006580037757351e-02,2.791962593465167463e-03,-3.347610973022207941e-03,-8.213138668979335505e-03,-7.678889486601739311e-03,6.051886948809232815e-03,-1.261921473604649058e-05,2.071477063741267860e-03,-1.132270256309585860e-03,9.346508937895991673e-04
9.221349233375035872e-04,4.439319900940062735e-03,-1.005568012145824364e-02,-3.952658978343042383e-03,-9.606022801891301059e-04,-1.259682137213353451e-04,-2.148188479344971145e-04,2.956504702178349418e-04,3.989069720126365909e-04,-6.200314049035964914e-04
-1.218936605137205210e-03,7.951228922927284148e-04,-6.010043310721627750e-03,-3.439990084235968869e-03,5.816940583192435794e-03,-6.062998970030326028e-03,7.108721322504982926e-04,7.892753204788170761e-04,-2.208876076686150294e-03,4.909747741945145192e-04
